Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA77,0.40709447839767027,0.39882267131423516,"[0.45522, 0.46057, 0.66667]","[(0.44213, 0.46831), (0.4367, 0.48445), (0.28946, 1.04387)]","[0.89286, 0.54707, 0.82955]","[(0.87807, 0.90765), (0.53399, 0.56015), (0.82089, 0.83822)]"
OA67,-0.017905511018241865,-0.013045345843325137,"[0.63619, 0.23615, 0.22556]","[(0.6249, 0.64749), (0.22537, 0.24694), (0.19005, 0.26108)]","[0.31479, 0.6744, 0.95289]","[(0.30349, 0.32609), (0.66379, 0.68501), (0.94923, 0.95654)]"
HOA39,0.08918037793933177,-0.00988743104431086,"[0.35726, 0.50151, 0.6]","[(0.34766, 0.36686), (0.47458, 0.52844), (0.29636, 0.90364)]","[0.60045, 0.42035, 0.93308]","[(0.57417, 0.62673), (0.41047, 0.43024), (0.92839, 0.93777)]"
OA37,0.13181251105233135,0.1424877455322095,"[0.29936, 0.7186, 0.34615]","[(0.28621, 0.31251), (0.69945, 0.73775), (0.16328, 0.52902)]","[0.90299, 0.49466, 0.80791]","[(0.89046, 0.91551), (0.48035, 0.50898), (0.79853, 0.81729)]"
HOA44,0.32679686426838583,0.3249310176687446,"[0.56571, 0.45745, 0.80556]","[(0.55516, 0.57627), (0.43547, 0.47942), (0.67627, 0.93484)]","[0.77214, 0.62923, 0.89043]","[(0.7538, 0.79048), (0.61897, 0.63949), (0.88444, 0.89642)]"
HOA35,0.49723243029689446,0.5080965227846501,"[0.37264, 0.29867, 0.9]","[(0.36103, 0.38424), (0.28461, 0.31274), (0.8549, 0.9451)]","[0.95493, 0.57285, 0.63285]","[(0.94869, 0.96118), (0.56112, 0.58458), (0.62373, 0.64197)]"
OA81,0.4677028855973139,0.4075974494513651,"[0.53602, 0.55885, 0.60156]","[(0.52303, 0.549), (0.53822, 0.57948), (0.51675, 0.68638)]","[0.83475, 0.58512, 0.88986]","[(0.81975, 0.84975), (0.57243, 0.59781), (0.88295, 0.89677)]"
KOA28,-0.2592866664722113,-0.09335384874970358,"[0.50447, 0.22458, 0.5]","[(0.49384, 0.5151), (0.20383, 0.24533), (0.23808, 0.76192)]","[0.32844, 0.55745, 0.94001]","[(0.3052, 0.35169), (0.5469, 0.568), (0.93537, 0.94465)]"
KOA30,0.2779319823781908,0.31251471458292696,"[0.3815, 0.39444, 0.41458]","[(0.37096, 0.39203), (0.38084, 0.40804), (0.37051, 0.45866)]","[0.82954, 0.53356, 0.74276]","[(0.81955, 0.83953), (0.52305, 0.54408), (0.73528, 0.75024)]"
KOA69,0.14605646941721745,0.1474468189507319,"[0.42159, 0.55172, 0.5]","[(0.41152, 0.43167), (0.5231, 0.58034), (-0.19296, 1.19296)]","[0.77711, 0.52956, 0.87897]","[(0.75318, 0.80104), (0.51938, 0.53974), (0.8727, 0.88524)]"
KOA61,0.2136918336752072,0.12409612443720054,"[0.43671, 0.52718, 0.125]","[(0.42714, 0.44628), (0.50101, 0.55335), (-0.03705, 0.28705)]","[0.69519, 0.48113, 0.94076]","[(0.6712, 0.71918), (0.4715, 0.49076), (0.93649, 0.94504)]"
OA18,0.3440502145986096,0.26007091074338273,"[0.66235, 0.42635, 0.55714]","[(0.6518, 0.6729), (0.40562, 0.44708), (0.48996, 0.62433)]","[0.59057, 0.69097, 0.94729]","[(0.57088, 0.61026), (0.6808, 0.70114), (0.94289, 0.95169)]"
KOA59,0.2788305200847069,0.33268309009849856,"[0.26073, 0.18434, 0.8]","[(0.25161, 0.26985), (0.17292, 0.19576), (0.71736, 0.88264)]","[0.89695, 0.60821, 0.53315]","[(0.88809, 0.90581), (0.59812, 0.6183), (0.52468, 0.54162)]"
KOA7,0.05817220296841033,0.12367184326972416,"[0.52373, 0.31587, 0.49286]","[(0.51154, 0.53592), (0.30358, 0.32816), (0.4343, 0.55142)]","[0.5831, 0.71938, 0.77587]","[(0.57039, 0.59582), (0.70865, 0.73012), (0.76839, 0.78335)]"
OA74,0.01111901636738285,0.04151411752726901,"[0.32734, 0.60742, 0.04878]","[(0.3173, 0.33738), (0.58754, 0.6273), (0.00216, 0.0954)]","[0.83, 0.62178, 0.71802]","[(0.81497, 0.84503), (0.61146, 0.63211), (0.7095, 0.72654)]"
OA54,0.2913367523385261,0.33608593254410885,"[0.60409, 0.39676, 0.40625]","[(0.59297, 0.6152), (0.37858, 0.41495), (0.23608, 0.57642)]","[0.72119, 0.68559, 0.85239]","[(0.70462, 0.73777), (0.67506, 0.69612), (0.84551, 0.85927)]"
HOA33,0.18875909050859685,0.09944345667707272,"[0.55836, 0.20061, 0.59375]","[(0.54836, 0.56837), (0.18294, 0.21827), (0.52428, 0.66322)]","[0.46722, 0.60508, 0.92407]","[(0.44621, 0.48823), (0.59532, 0.61483), (0.91922, 0.92893)]"
KOA64,0.3134225826826985,0.31902222347404025,"[0.28503, 0.23082, 0.84286]","[(0.27653, 0.29352), (0.21533, 0.24631), (0.81271, 0.873)]","[0.9224, 0.6399, 0.58671]","[(0.91341, 0.93139), (0.63109, 0.64871), (0.57846, 0.59495)]"
KOA27,0.04912553736458415,0.07000336754287294,"[0.46552, 0.48688, 0.0914]","[(0.45615, 0.4749), (0.46672, 0.50703), (0.04998, 0.13281)]","[0.67386, 0.65567, 0.80707]","[(0.65566, 0.69206), (0.64681, 0.66452), (0.80035, 0.81379)]"
OA2,-0.0660130520089066,-0.11450391636177751,"[0.08333, 0.83898, 0.0]","[(0.06451, 0.10216), (0.79209, 0.88588), (0.0, 0.0)]","[0.86364, 0.17146, 0.92575]","[(0.8204, 0.90687), (0.14588, 0.19704), (0.91, 0.94151)]"
OA38,-0.046899044714009845,0.029343551823911778,"[0.52998, 0.4, 0.07143]","[(0.51976, 0.54019), (0.38166, 0.41834), (-0.06348, 0.20634)]","[0.5138, 0.64824, 0.88266]","[(0.49513, 0.53247), (0.63847, 0.658), (0.87688, 0.88844)]"
OA80,0.022635194342070047,0.030293436256756522,"[0.23106, 0.62719, 0.18421]","[(0.21308, 0.24904), (0.58281, 0.67158), (0.09705, 0.27137)]","[0.8609, 0.47486, 0.7535]","[(0.8315, 0.89031), (0.45394, 0.49579), (0.73684, 0.77017)]"
KOA68,0.1903095158790421,0.3054201991584462,"[0.6813, 0.58345, 0.05991]","[(0.67188, 0.69073), (0.56509, 0.60182), (0.03758, 0.08224)]","[0.67614, 0.70609, 0.94823]","[(0.65993, 0.69235), (0.69708, 0.7151), (0.94429, 0.95217)]"
OA26,0.35421961775140026,0.47426355575357076,"[0.3133, 0.21538, 0.65588]","[(0.30164, 0.32497), (0.20099, 0.22977), (0.60538, 0.70638)]","[0.95596, 0.56579, 0.58634]","[(0.94914, 0.96278), (0.55366, 0.57792), (0.57628, 0.5964)]"
OA44,0.21545505167927817,0.25779311894439283,"[0.53642, 0.56207, 0.6]","[(0.52496, 0.54788), (0.54181, 0.58232), (0.29636, 0.90364)]","[0.73163, 0.58537, 0.92234]","[(0.71358, 0.74969), (0.57406, 0.59668), (0.91698, 0.9277)]"
KOA50,0.18593282281970802,0.1697975460332828,"[0.39444, 0.44106, 0.62]","[(0.38438, 0.4045), (0.41573, 0.46639), (0.48546, 0.75454)]","[0.79685, 0.58633, 0.78628]","[(0.77667, 0.81704), (0.57622, 0.59644), (0.77846, 0.79411)]"
KOA3,0.15408327141180228,0.18431074372483247,"[0.43425, 0.55248, 0.57143]","[(0.4246, 0.44391), (0.53079, 0.57416), (0.3122, 0.83066)]","[0.7468, 0.48649, 0.92453]","[(0.72791, 0.7657), (0.47677, 0.49622), (0.91983, 0.92922)]"
KOA8,0.33358839492724196,0.3101150047150805,"[0.39911, 0.32066, 0.66667]","[(0.38922, 0.409), (0.30273, 0.33859), (0.60198, 0.73136)]","[0.78953, 0.51154, 0.81656]","[(0.77445, 0.80461), (0.50155, 0.52153), (0.80964, 0.82347)]"
OA23,0.17013471187089863,0.24141086748275825,"[0.38029, 0.70271, 0.26198]","[(0.36989, 0.39069), (0.68997, 0.71544), (0.24231, 0.28165)]","[0.80052, 0.43965, 0.92949]","[(0.79107, 0.80998), (0.43006, 0.44924), (0.92515, 0.93384)]"
OA72,0.5146959269127629,0.4342479789717696,"[0.49611, 0.28782, 0.86517]","[(0.48434, 0.50787), (0.26876, 0.30688), (0.81499, 0.91534)]","[0.83973, 0.6081, 0.79141]","[(0.82488, 0.85457), (0.59675, 0.61944), (0.78306, 0.79976)]"
HOA14,0.12832592632808357,0.27386683613855595,"[0.52143, 0.84592, 0.045]","[(0.51174, 0.53111), (0.82647, 0.86537), (0.01627, 0.07373)]","[0.91864, 0.56775, 0.943]","[(0.90491, 0.93236), (0.55824, 0.57727), (0.93877, 0.94723)]"
OA59,0.2690952283323021,0.221294861250191,"[0.4897, 0.38093, 0.70536]","[(0.48004, 0.49936), (0.3602, 0.40166), (0.62093, 0.78979)]","[0.74369, 0.64952, 0.80849]","[(0.72553, 0.76186), (0.64035, 0.65869), (0.80156, 0.81541)]"
OA60,0.3515228428562728,0.20202197165469754,"[0.47046, 0.24382, 0.62]","[(0.45654, 0.48437), (0.22387, 0.26377), (0.48546, 0.75454)]","[0.65683, 0.62921, 0.77641]","[(0.63508, 0.67858), (0.61581, 0.64261), (0.76645, 0.78637)]"
KOA22,0.1440748461953771,0.07570444223486396,"[0.48479, 0.49783, 0.64286]","[(0.47639, 0.49319), (0.45213, 0.54352), (0.39186, 0.89386)]","[0.65823, 0.51431, 0.96667]","[(0.61553, 0.70093), (0.50592, 0.52271), (0.9637, 0.96963)]"
HOA26,0.13480511368243567,0.14550204141840314,"[0.29983, 0.28849, 0.69118]","[(0.29053, 0.30912), (0.27043, 0.30656), (0.58136, 0.80099)]","[0.81079, 0.65277, 0.61355]","[(0.79539, 0.82619), (0.64314, 0.66239), (0.60475, 0.62236)]"
OA70,0.34322478808016726,0.15108591367899746,"[0.50987, 0.32927, 0.71429]","[(0.47742, 0.54231), (0.22755, 0.43099), (0.47764, 0.95093)]","[0.66667, 0.65335, 0.84608]","[(0.57237, 0.76097), (0.62269, 0.684), (0.82364, 0.86851)]"
KOA65,0.3810354652042105,0.4408830345220488,"[0.11174, 0.13968, 0.97624]","[(0.10375, 0.11974), (0.13062, 0.14874), (0.96621, 0.98628)]","[0.96371, 0.58343, 0.39007]","[(0.95917, 0.96826), (0.57175, 0.59511), (0.38118, 0.39895)]"
OA79,0.5615776171317348,0.5700576201624803,"[0.56928, 0.42613, 0.71003]","[(0.54945, 0.58911), (0.4044, 0.44786), (0.67482, 0.74524)]","[0.85883, 0.64799, 0.79024]","[(0.84552, 0.87214), (0.63099, 0.66498), (0.77819, 0.80229)]"
KOA26,0.26262407978294033,0.0882068095174819,"[0.68425, 0.22765, 0.35156]","[(0.67525, 0.69326), (0.21166, 0.24365), (0.26885, 0.43428)]","[0.40029, 0.77827, 0.89158]","[(0.38204, 0.41854), (0.77027, 0.78627), (0.88621, 0.89695)]"
OA21,0.14951340981436106,0.158534482915727,"[0.60509, 0.25495, 0.73214]","[(0.59464, 0.61553), (0.23682, 0.27309), (0.61616, 0.84813)]","[0.54789, 0.74126, 0.83343]","[(0.52744, 0.56834), (0.73193, 0.75059), (0.82634, 0.84051)]"
OA30,0.03099398373539366,0.028236389055744226,"[0.47989, 0.55753, 0.20909]","[(0.46918, 0.49061), (0.53728, 0.57777), (0.13309, 0.28509)]","[0.64368, 0.67966, 0.82368]","[(0.62461, 0.66276), (0.66972, 0.6896), (0.81645, 0.83091)]"
HOA40,0.32639992741609725,0.33215726298611087,"[0.75704, 0.74909, 0.5]","[(0.74916, 0.76493), (0.72347, 0.77471), (0.01, 0.99)]","[0.77174, 0.76162, 0.99382]","[(0.74698, 0.7965), (0.75378, 0.76945), (0.99244, 0.9952)]"
OA55,0.13664078209690705,0.17566048097810646,"[0.58703, 0.53909, 0.04082]","[(0.57265, 0.60141), (0.51549, 0.56269), (0.00164, 0.07999)]","[0.59272, 0.58801, 0.98231]","[(0.57009, 0.61534), (0.57378, 0.60223), (0.97903, 0.98559)]"
KOA24,-0.15956867620580903,-0.12601153052756342,"[0.20886, 0.68551, 0.1]","[(0.20124, 0.21647), (0.66877, 0.70226), (0.06901, 0.13099)]","[0.80115, 0.53731, 0.71059]","[(0.78756, 0.81474), (0.52812, 0.5465), (0.70305, 0.71812)]"
KOA63,0.09305817072427384,0.27157027252805294,"[0.5611, 0.47942, 0.49254]","[(0.55082, 0.57138), (0.46286, 0.49597), (0.40789, 0.57719)]","[0.67952, 0.59828, 0.91936]","[(0.66434, 0.69469), (0.5882, 0.60836), (0.91457, 0.92414)]"
OA29,0.12098664832304391,0.09232212876894155,"[0.53014, 0.33187, 0.81818]","[(0.5129, 0.54739), (0.29658, 0.36716), (0.65701, 0.97935)]","[0.56374, 0.6787, 0.84008]","[(0.52716, 0.60032), (0.66262, 0.69478), (0.82858, 0.85158)]"
KOA74,-0.19518605716183401,-0.12018475166880341,"[0.5981, 0.17977, 0.01685]","[(0.58743, 0.60877), (0.16637, 0.19317), (0.00348, 0.03023)]","[0.27749, 0.74604, 0.8659]","[(0.26268, 0.29231), (0.73677, 0.75531), (0.85961, 0.8722)]"
OA76,0.21699667096581754,0.21513061248656146,"[0.65855, 0.58923, 0.175]","[(0.64192, 0.67519), (0.54966, 0.62879), (0.05725, 0.29275)]","[0.64353, 0.70968, 0.94645]","[(0.60625, 0.68082), (0.69386, 0.7255), (0.93921, 0.95369)]"
KOA51,0.27386153287958037,0.2470824171049211,"[0.66228, 0.4838, 0.57692]","[(0.65302, 0.67154), (0.43667, 0.53092), (0.38702, 0.76683)]","[0.82751, 0.6915, 0.95793]","[(0.79291, 0.86211), (0.68247, 0.70053), (0.95408, 0.96177)]"
KOA56,0.4068743462855223,0.29099337022803057,"[0.32879, 0.31893, 0.72086]","[(0.31835, 0.33923), (0.30167, 0.33619), (0.67216, 0.76955)]","[0.77895, 0.46373, 0.79376]","[(0.7644, 0.7935), (0.45287, 0.47459), (0.78605, 0.80147)]"
OA47,0.12076550800769395,0.23395603579949806,"[0.5098, 0.70344, 0.13158]","[(0.49695, 0.52265), (0.68388, 0.723), (0.0241, 0.23906)]","[0.83114, 0.65807, 0.85546]","[(0.81524, 0.84705), (0.64591, 0.67022), (0.84771, 0.86321)]"
OA33,0.14709161008061428,0.19542632136430588,"[0.55686, 0.57546, 0.04406]","[(0.54591, 0.56782), (0.55714, 0.59379), (0.03161, 0.05651)]","[0.68099, 0.58937, 0.9263]","[(0.66625, 0.69573), (0.57918, 0.59957), (0.92135, 0.93125)]"
OA36,0.3036555707916569,0.2598213415652668,"[0.49955, 0.54175, 0.30882]","[(0.48491, 0.5142), (0.51132, 0.57218), (0.19901, 0.41864)]","[0.74226, 0.5132, 0.95205]","[(0.71639, 0.76813), (0.49867, 0.52774), (0.94641, 0.9577)]"
OA64,-0.16523458945970404,-0.09445102127680788,"[0.30804, 0.49008, 0.01042]","[(0.29292, 0.32315), (0.45321, 0.52696), (0.00133, 0.0195)]","[0.79258, 0.61442, 0.64988]","[(0.7695, 0.81566), (0.59945, 0.62938), (0.63561, 0.66416)]"
KOA20,0.29713920777763103,0.23897822292026963,"[0.41525, 0.46833, 0.46875]","[(0.40548, 0.42502), (0.44768, 0.48899), (0.29585, 0.64165)]","[0.80651, 0.53673, 0.83841]","[(0.79027, 0.82275), (0.52686, 0.5466), (0.83183, 0.84499)]"
HOA30,0.17748261703936263,0.13361686823383828,"[0.48413, 0.66717, 0.54688]","[(0.47566, 0.49261), (0.63117, 0.70318), (0.42491, 0.66884)]","[0.80055, 0.55281, 0.92917]","[(0.77141, 0.8297), (0.5444, 0.56122), (0.92493, 0.93342)]"
HOA4,0.02931055166267136,0.03244724228632709,"[0.53447, 0.41312, nan]","[(0.52465, 0.54428), (0.37248, 0.45376), (nan, nan)]","[0.61702, 0.81153, 0.72687]","[(0.5769, 0.65714), (0.80383, 0.81923), (0.71835, 0.7354)]"
OA11,0.202746350852682,0.2816948959329386,"[0.31837, 0.35859, 0.25]","[(0.2892, 0.34753), (0.29178, 0.42539), (0.08961, 0.41039)]","[0.87611, 0.49107, 0.76655]","[(0.83315, 0.91906), (0.46021, 0.52193), (0.7424, 0.79071)]"
OA62,0.01570573558343408,0.06009192976660882,"[0.39916, 0.56159, 0.08209]","[(0.38403, 0.41428), (0.53757, 0.5856), (0.05526, 0.10892)]","[0.74241, 0.58695, 0.79668]","[(0.72344, 0.76138), (0.57244, 0.60145), (0.7862, 0.80716)]"
KOA55,0.2593952953057497,0.22164798100000146,"[0.48027, 0.62348, 0.02439]","[(0.47042, 0.49012), (0.60733, 0.63963), (-0.009, 0.05778)]","[0.75311, 0.5283, 0.92925]","[(0.7389, 0.76731), (0.5185, 0.5381), (0.9249, 0.9336)]"
