Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA77,0.2837195102432537,0.2900999426731349,"[0.46205, 0.38232, 0.83333]","[(0.44895, 0.47516), (0.35904, 0.4056), (0.53513, 1.13154)]","[0.7869, 0.58893, 0.80923]","[(0.76732, 0.80649), (0.57601, 0.60186), (0.80018, 0.81829)]"
OA67,-0.026501308902519248,0.09858144348072767,"[0.24469, 0.3241, 0.34962]","[(0.2346, 0.25478), (0.31222, 0.33599), (0.3091, 0.39015)]","[0.7832, 0.57547, 0.6097]","[(0.77318, 0.79323), (0.56428, 0.58665), (0.60129, 0.61811)]"
HOA39,0.4262242485007533,0.372969799780215,"[0.63271, 0.32402, 0.5]","[(0.62305, 0.64236), (0.29881, 0.34923), (0.1901, 0.8099)]","[0.81334, 0.69071, 0.88957]","[(0.79243, 0.83425), (0.68145, 0.69997), (0.88369, 0.89546)]"
OA37,0.3075214769882408,0.3144410974522157,"[0.54249, 0.50189, 0.53846]","[(0.52819, 0.55679), (0.48059, 0.52318), (0.34684, 0.73009)]","[0.74534, 0.60435, 0.88212]","[(0.72689, 0.76378), (0.59035, 0.61835), (0.87444, 0.8898)]"
HOA44,0.12273763671562869,0.17022353209459748,"[0.25661, 0.36018, 0.41667]","[(0.24731, 0.26591), (0.33901, 0.38136), (0.25562, 0.57772)]","[0.82189, 0.49025, 0.72364]","[(0.80516, 0.83862), (0.47963, 0.50087), (0.71506, 0.73221)]"
HOA35,-0.18553856170175553,0.07384860733328212,"[0.24602, 0.32399, 0.07059]","[(0.23569, 0.25636), (0.30961, 0.33837), (0.03208, 0.10909)]","[0.74162, 0.53701, 0.65772]","[(0.72844, 0.7548), (0.52519, 0.54883), (0.64875, 0.6667)]"
OA81,-0.04996631561399263,0.06552325436550141,"[0.24647, 0.28482, 0.21094]","[(0.23525, 0.25769), (0.26607, 0.30357), (0.14026, 0.28162)]","[0.71071, 0.52642, 0.67845]","[(0.69239, 0.72902), (0.51356, 0.53927), (0.66815, 0.68876)]"
KOA28,0.24412765004812592,0.2551181640686353,"[0.35926, 0.41506, 0.21429]","[(0.34906, 0.36946), (0.39056, 0.43956), (-0.00066, 0.42923)]","[0.8125, 0.43738, 0.87246]","[(0.79318, 0.83182), (0.42684, 0.44792), (0.86594, 0.87898)]"
KOA30,0.12228932276845617,0.1930562978781251,"[0.39007, 0.34206, 0.41875]","[(0.37949, 0.40066), (0.32887, 0.35526), (0.37461, 0.46289)]","[0.74284, 0.60984, 0.71419]","[(0.73123, 0.75445), (0.59955, 0.62012), (0.70646, 0.72192)]"
KOA69,0.23204978126031645,0.19461196282737547,"[0.4843, 0.38276, 1.0]","[(0.4741, 0.49449), (0.35479, 0.41073), (1.0, 1.0)]","[0.75904, 0.62863, 0.8299]","[(0.73445, 0.78363), (0.61877, 0.63848), (0.82268, 0.83713)]"
KOA61,0.08901326519909297,0.057058581412305714,"[0.2579, 0.44564, 0.4375]","[(0.24946, 0.26634), (0.41958, 0.47169), (0.19442, 0.68058)]","[0.76096, 0.47087, 0.77509]","[(0.73873, 0.78319), (0.46125, 0.4805), (0.76753, 0.78265)]"
OA18,0.05734162562211139,0.11115489242120477,"[0.46541, 0.28683, 0.47143]","[(0.45428, 0.47653), (0.26787, 0.30579), (0.40391, 0.53894)]","[0.61144, 0.66562, 0.77645]","[(0.59192, 0.63095), (0.65523, 0.676), (0.76825, 0.78466)]"
KOA59,0.0031923778481141108,0.05209810549522619,"[0.20456, 0.44495, 0.33333]","[(0.19618, 0.21294), (0.43031, 0.45958), (0.23594, 0.43073)]","[0.79743, 0.48488, 0.69604]","[(0.78572, 0.80915), (0.47455, 0.49521), (0.68823, 0.70385)]"
KOA7,-0.034496210434483504,-0.0080289135992659,"[0.29265, 0.43359, 0.23929]","[(0.28154, 0.30375), (0.42049, 0.44669), (0.18931, 0.28926)]","[0.71087, 0.58115, 0.71542]","[(0.69918, 0.72256), (0.56936, 0.59294), (0.70733, 0.72351)]"
OA74,0.1669505116467015,0.17966010239186223,"[0.45603, 0.47325, 0.32927]","[(0.44537, 0.46669), (0.45293, 0.49358), (0.22755, 0.43099)]","[0.72667, 0.58237, 0.84631]","[(0.70884, 0.7445), (0.57187, 0.59287), (0.83948, 0.85314)]"
OA54,0.14979798940653283,0.16473921721313028,"[0.30218, 0.35935, 0.78125]","[(0.29174, 0.31262), (0.34152, 0.37719), (0.63801, 0.92449)]","[0.8357, 0.63056, 0.63234]","[(0.82201, 0.8494), (0.61961, 0.6415), (0.62299, 0.64169)]"
HOA33,0.15781188301021187,0.25971303087898834,"[0.39289, 0.31864, 0.57812]","[(0.38305, 0.40274), (0.29809, 0.3392), (0.50827, 0.64798)]","[0.81671, 0.59585, 0.74886]","[(0.80042, 0.83301), (0.58606, 0.60565), (0.74091, 0.75681)]"
KOA64,0.05351494521332814,0.1311626272499113,"[0.55826, 0.29486, 0.15536]","[(0.54891, 0.5676), (0.2781, 0.31163), (0.12535, 0.18536)]","[0.5779, 0.70459, 0.82009]","[(0.5613, 0.59449), (0.69622, 0.71297), (0.81365, 0.82652)]"
KOA27,0.033183823989956895,0.08517392669213988,"[0.20513, 0.32769, 0.3172]","[(0.19754, 0.21272), (0.30876, 0.34662), (0.25032, 0.38409)]","[0.78297, 0.4934, 0.6825]","[(0.76696, 0.79897), (0.48408, 0.50272), (0.67458, 0.69043)]"
OA2,0.09459371951439016,-0.11254867473435476,"[0.65097, 0.0678, 1.0]","[(0.6185, 0.68343), (0.03572, 0.09987), (1.0, 1.0)]","[0.19835, 0.80216, 0.85902]","[(0.14811, 0.24859), (0.77512, 0.8292), (0.83811, 0.87993)]"
OA38,0.14451784035418325,0.13641580113846266,"[0.21256, 0.3292, 0.71429]","[(0.20419, 0.22093), (0.3116, 0.34679), (0.47764, 0.95093)]","[0.87255, 0.60285, 0.57479]","[(0.86009, 0.885), (0.59285, 0.61286), (0.56591, 0.58366)]"
OA80,0.16441900129051323,0.20131101373651802,"[0.44934, 0.36623, 0.43421]","[(0.42812, 0.47055), (0.32201, 0.41045), (0.32277, 0.54565)]","[0.75376, 0.64625, 0.77025]","[(0.71715, 0.79037), (0.62622, 0.66629), (0.75398, 0.78652)]"
KOA68,0.03217114980952219,0.1073716262069177,"[0.34609, 0.3284, 0.35484]","[(0.33646, 0.35571), (0.3109, 0.34589), (0.30982, 0.39985)]","[0.71768, 0.59709, 0.71893]","[(0.70209, 0.73327), (0.58738, 0.60679), (0.71094, 0.72692)]"
OA26,0.04087101578062245,0.2059224308866247,"[0.32614, 0.27441, 0.36471]","[(0.31435, 0.33793), (0.25879, 0.29003), (0.31354, 0.41587)]","[0.79908, 0.61958, 0.62587]","[(0.78575, 0.8124), (0.6077, 0.63146), (0.61598, 0.63575)]"
OA44,0.2521204382478792,0.27746426970749183,"[0.31666, 0.31207, 0.7]","[(0.30597, 0.32735), (0.29315, 0.33099), (0.41597, 0.98403)]","[0.86085, 0.55188, 0.68967]","[(0.84674, 0.87495), (0.54046, 0.5633), (0.6804, 0.69893)]"
KOA50,0.15821806464112975,0.1609897156069875,"[0.36687, 0.32588, 0.72]","[(0.35694, 0.37679), (0.30197, 0.34979), (0.59554, 0.84446)]","[0.78113, 0.61661, 0.72301]","[(0.76038, 0.80187), (0.60663, 0.62659), (0.71447, 0.73156)]"
KOA3,0.19827646569957336,0.22892533749548857,"[0.37433, 0.41188, 0.5]","[(0.36491, 0.38376), (0.39042, 0.43334), (0.23808, 0.76192)]","[0.82743, 0.53647, 0.79588]","[(0.81101, 0.84386), (0.52677, 0.54618), (0.78872, 0.80305)]"
KOA8,0.25106861705413375,0.3424401986939697,"[0.55204, 0.32527, 0.5049]","[(0.54199, 0.56208), (0.30728, 0.34326), (0.43629, 0.57351)]","[0.76318, 0.65863, 0.82304]","[(0.74745, 0.7789), (0.64915, 0.6681), (0.81622, 0.82987)]"
OA23,0.28169133775264343,0.366535970637112,"[0.52999, 0.42259, 0.4349]","[(0.5193, 0.54068), (0.40883, 0.43636), (0.41272, 0.45707)]","[0.76252, 0.6206, 0.82422]","[(0.75246, 0.77259), (0.61123, 0.62998), (0.81776, 0.83069)]"
OA72,0.24322367908486547,0.32013991925088753,"[0.34155, 0.31042, 0.67978]","[(0.33039, 0.35271), (0.29095, 0.3299), (0.61123, 0.74832)]","[0.85806, 0.54484, 0.72012]","[(0.84393, 0.87218), (0.53327, 0.55641), (0.7109, 0.72935)]"
HOA14,0.2039958805970419,0.2213377696360651,"[0.43121, 0.51284, 0.395]","[(0.42161, 0.44082), (0.48592, 0.53976), (0.32725, 0.46275)]","[0.79462, 0.49069, 0.91693]","[(0.77434, 0.8149), (0.48109, 0.50029), (0.91189, 0.92196)]"
OA59,0.2254669073104929,0.23693638038304948,"[0.44314, 0.30123, 0.41964]","[(0.43354, 0.45274), (0.28165, 0.32082), (0.32825, 0.51104)]","[0.7509, 0.59154, 0.80106]","[(0.73291, 0.76889), (0.58209, 0.60099), (0.79404, 0.80809)]"
OA60,0.19017772693555593,0.1375774927619402,"[0.38365, 0.37472, 0.5]","[(0.37009, 0.39721), (0.35223, 0.39721), (0.36141, 0.63859)]","[0.72022, 0.59475, 0.75469]","[(0.69965, 0.74079), (0.58113, 0.60837), (0.7444, 0.76497)]"
KOA22,0.15801566917943127,0.19312634184512856,"[0.66826, 0.34783, 0.35714]","[(0.66035, 0.67617), (0.3043, 0.39135), (0.10614, 0.60814)]","[0.76371, 0.73877, 0.91805]","[(0.72547, 0.80196), (0.73139, 0.74615), (0.91352, 0.92258)]"
HOA26,0.01815473168880001,0.03410611351235206,"[0.39295, 0.37541, 0.42647]","[(0.38304, 0.40286), (0.3561, 0.39472), (0.30892, 0.54402)]","[0.5942, 0.52872, 0.84891]","[(0.57489, 0.61351), (0.51863, 0.53881), (0.84243, 0.85539)]"
OA70,0.23050501558488767,0.15106768223986394,"[0.31579, 0.42683, 0.71429]","[(0.28562, 0.34596), (0.31977, 0.53389), (0.47764, 0.95093)]","[0.875, 0.59611, 0.70926]","[(0.80884, 0.94116), (0.56451, 0.62772), (0.68102, 0.73749)]"
KOA65,-0.18365707921508523,-0.03699958769318634,"[0.08272, 0.30961, 0.32353]","[(0.07572, 0.08971), (0.29752, 0.3217), (0.29269, 0.35437)]","[0.78921, 0.50833, 0.55017]","[(0.77929, 0.79912), (0.49648, 0.52017), (0.54111, 0.55923)]"
OA79,-0.10427699627693032,0.03618290102814792,"[0.26127, 0.3201, 0.29781]","[(0.24368, 0.27886), (0.2996, 0.3406), (0.26232, 0.33329)]","[0.72831, 0.56987, 0.64615]","[(0.7113, 0.74532), (0.55226, 0.58749), (0.632, 0.6603)]"
KOA26,0.13756309681265985,0.2137258617896076,"[0.70008, 0.28826, 0.16406]","[(0.6912, 0.70896), (0.27098, 0.30554), (0.09991, 0.22822)]","[0.55166, 0.83501, 0.83652]","[(0.53313, 0.57019), (0.82786, 0.84215), (0.83013, 0.84291)]"
OA21,0.1523205563579214,0.21809851487210155,"[0.37244, 0.3955, 0.32143]","[(0.36211, 0.38278), (0.37516, 0.41584), (0.19911, 0.44375)]","[0.86116, 0.64195, 0.68858]","[(0.84695, 0.87537), (0.63173, 0.65216), (0.67978, 0.69738)]"
OA30,0.12077378679180348,0.1968951662331069,"[0.20512, 0.42171, 0.35455]","[(0.19646, 0.21378), (0.40158, 0.44184), (0.26515, 0.44394)]","[0.83732, 0.36629, 0.78525]","[(0.82263, 0.85202), (0.35603, 0.37655), (0.77745, 0.79304)]"
HOA40,0.04164813245415775,0.030936567583854567,"[0.27623, 0.51273, 0.75]","[(0.26801, 0.28445), (0.48319, 0.54227), (0.32565, 1.17435)]","[0.71377, 0.39071, 0.87809]","[(0.68711, 0.74043), (0.38174, 0.39968), (0.87234, 0.88383)]"
OA55,0.31504826389953283,0.3754724519079268,"[0.38854, 0.32847, 0.81633]","[(0.37431, 0.40278), (0.30624, 0.35071), (0.73966, 0.89299)]","[0.89956, 0.61343, 0.68446]","[(0.88572, 0.9134), (0.59936, 0.6275), (0.67291, 0.69602)]"
KOA24,0.13475357388910303,0.23400799948350576,"[0.63032, 0.39472, 0.27778]","[(0.62128, 0.63936), (0.37709, 0.41235), (0.23151, 0.32405)]","[0.64393, 0.7557, 0.84515]","[(0.62763, 0.66024), (0.74778, 0.76362), (0.83914, 0.85117)]"
KOA63,0.0583372507927029,0.14089912314113257,"[0.41164, 0.28788, 0.54478]","[(0.40145, 0.42183), (0.27287, 0.30288), (0.46046, 0.6291)]","[0.63298, 0.54887, 0.80827]","[(0.61731, 0.64866), (0.53863, 0.5591), (0.80136, 0.81519)]"
OA29,-0.06564786450920229,-0.0685971083049854,"[0.1936, 0.31579, 0.27273]","[(0.17995, 0.20725), (0.28095, 0.35062), (0.08662, 0.45883)]","[0.7847, 0.76327, 0.44644]","[(0.75438, 0.81502), (0.74863, 0.77791), (0.43084, 0.46204)]"
KOA74,-0.1590052254008968,-0.09108708283271513,"[0.31932, 0.34591, 0.02247]","[(0.30918, 0.32947), (0.32931, 0.36251), (0.00708, 0.03787)]","[0.60313, 0.66848, 0.66871]","[(0.58695, 0.61932), (0.65845, 0.6785), (0.66002, 0.6774)]"
OA76,0.09616140835103648,0.09791973871900149,"[0.05701, 0.48822, 0.525]","[(0.04888, 0.06515), (0.44802, 0.52841), (0.37024, 0.67976)]","[0.88328, 0.28653, 0.74785]","[(0.85829, 0.90827), (0.27077, 0.30229), (0.73388, 0.76181)]"
KOA51,0.10018496184714891,0.12398428408102283,"[0.39358, 0.31019, 0.38462]","[(0.38401, 0.40314), (0.26656, 0.35381), (0.19761, 0.57162)]","[0.76201, 0.54327, 0.83802]","[(0.72301, 0.80101), (0.53354, 0.55301), (0.83096, 0.84508)]"
KOA56,0.0884964105608527,0.23520504356096522,"[0.44139, 0.29786, 0.25153]","[(0.43035, 0.45242), (0.28092, 0.3148), (0.20443, 0.29863)]","[0.74952, 0.63842, 0.73138]","[(0.73433, 0.76471), (0.62796, 0.64888), (0.72293, 0.73983)]"
OA47,0.11137941172736948,0.1438903210925072,"[0.23375, 0.51433, 0.31579]","[(0.22287, 0.24462), (0.49292, 0.53573), (0.168, 0.46358)]","[0.84287, 0.42344, 0.77377]","[(0.82742, 0.85832), (0.41079, 0.4361), (0.76455, 0.78299)]"
OA33,0.14640831378316566,0.19180228586303358,"[0.0941, 0.35551, 0.66284]","[(0.08766, 0.10054), (0.33777, 0.37325), (0.63416, 0.69151)]","[0.93464, 0.51029, 0.56248]","[(0.92682, 0.94245), (0.49993, 0.52065), (0.55307, 0.57188)]"
OA36,0.23234407607359844,0.34986557107224536,"[0.42717, 0.20485, 0.58824]","[(0.41268, 0.44166), (0.18021, 0.2295), (0.47126, 0.70521)]","[0.85428, 0.63402, 0.71159]","[(0.83341, 0.87515), (0.62002, 0.64803), (0.69962, 0.72355)]"
OA64,0.1557279180605597,0.22234373005761884,"[0.13811, 0.45892, 0.72917]","[(0.12682, 0.14941), (0.42217, 0.49568), (0.68941, 0.76892)]","[0.83642, 0.39567, 0.77832]","[(0.81537, 0.85748), (0.38064, 0.4107), (0.76589, 0.79075)]"
KOA20,0.14293578620529448,0.16051229890354357,"[0.41464, 0.40366, 0.25]","[(0.40487, 0.42441), (0.38335, 0.42397), (0.09997, 0.40003)]","[0.71152, 0.53867, 0.84166]","[(0.6929, 0.73014), (0.5288, 0.54853), (0.83513, 0.84819)]"
HOA30,0.21586748119016763,0.019002252585916313,"[0.3144, 0.27964, 0.78125]","[(0.30653, 0.32227), (0.24534, 0.31393), (0.67997, 0.88253)]","[0.5928, 0.46641, 0.84372]","[(0.55696, 0.62864), (0.45797, 0.47485), (0.83771, 0.84973)]"
HOA4,0.0843130073479135,0.05497184481997818,"[0.22153, 0.3883, nan]","[(0.21336, 0.2297), (0.34808, 0.42852), (nan, nan)]","[0.78191, 0.45485, 0.75806]","[(0.74783, 0.816), (0.44505, 0.46465), (0.74986, 0.76626)]"
OA11,0.13921845922741752,0.30268185136145026,"[0.43061, 0.24242, 0.39286]","[(0.39961, 0.46161), (0.18273, 0.30212), (0.21196, 0.57376)]","[0.80973, 0.59127, 0.7708]","[(0.75856, 0.86091), (0.56092, 0.62162), (0.7468, 0.7948)]"
OA62,0.13760273589619187,0.21224129765313812,"[0.23944, 0.39878, 0.35075]","[(0.22626, 0.25263), (0.37508, 0.42248), (0.3041, 0.3974)]","[0.8428, 0.44015, 0.73367]","[(0.82701, 0.85859), (0.42553, 0.45477), (0.72216, 0.74518)]"
KOA55,0.3875827071801562,0.39558494919575504,"[0.41208, 0.45836, 0.42683]","[(0.40238, 0.42178), (0.44175, 0.47496), (0.31977, 0.53389)]","[0.87571, 0.48164, 0.84073]","[(0.86484, 0.88657), (0.47183, 0.49145), (0.83452, 0.84694)]"
