Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA77,-0.08822825265365872,-0.11972794542469682,"[0.04424, 0.13859, 0.66667]","[(0.03884, 0.04965), (0.12204, 0.15514), (0.28946, 1.04387)]","[0.89643, 0.9028, 0.16464]","[(0.88186, 0.911), (0.89502, 0.91059), (0.15609, 0.17319)]"
OA67,0.1893994113642166,0.13190802967883664,"[0.10146, 0.10809, 0.82143]","[(0.09437, 0.10855), (0.10021, 0.11597), (0.78888, 0.85397)]","[0.94684, 0.83493, 0.21963]","[(0.94138, 0.9523), (0.82653, 0.84334), (0.2125, 0.22677)]"
HOA39,-0.1423008503325,-0.19311817970272174,"[0.21254, 0.13218, 0.8]","[(0.20434, 0.22074), (0.11393, 0.15042), (0.55208, 1.04792)]","[0.53748, 0.88173, 0.36323]","[(0.51073, 0.56424), (0.87527, 0.8882), (0.3542, 0.37226)]"
OA37,0.03762533671864399,0.018921949549604276,"[0.26223, 0.14306, 0.69231]","[(0.2496, 0.27486), (0.12815, 0.15797), (0.5149, 0.86972)]","[0.74953, 0.84848, 0.40779]","[(0.73119, 0.76787), (0.83822, 0.85875), (0.39609, 0.41949)]"
HOA44,0.1707786208352255,0.19934382821555696,"[0.31666, 0.1849, 0.75]","[(0.30676, 0.32656), (0.16778, 0.20203), (0.60855, 0.89145)]","[0.87711, 0.77115, 0.50096]","[(0.86276, 0.89147), (0.76222, 0.78007), (0.49137, 0.51054)]"
HOA35,0.13713796589070829,0.04515896818498495,"[0.12811, 0.1529, 0.88235]","[(0.12009, 0.13614), (0.14184, 0.16396), (0.83392, 0.93079)]","[0.88768, 0.82987, 0.28834]","[(0.87818, 0.89719), (0.82096, 0.83878), (0.27977, 0.29691)]"
OA81,0.06414945476559966,0.032110429395638386,"[0.10823, 0.12489, 0.77344]","[(0.10014, 0.11632), (0.11115, 0.13862), (0.70092, 0.84596)]","[0.8836, 0.83028, 0.26857]","[(0.87065, 0.89656), (0.82062, 0.83995), (0.25879, 0.27835)]"
KOA28,0.2505643977634483,0.21843269787191946,"[0.34879, 0.10811, 0.92857]","[(0.33865, 0.35892), (0.09267, 0.12355), (0.79366, 1.06348)]","[0.91645, 0.87758, 0.42817]","[(0.90276, 0.93015), (0.87062, 0.88455), (0.4185, 0.43785)]"
KOA30,0.16544572354470682,0.06943617557038351,"[0.16434, 0.13678, 0.82708]","[(0.1563, 0.17238), (0.12723, 0.14634), (0.79325, 0.86092)]","[0.88446, 0.86319, 0.28558]","[(0.87597, 0.89295), (0.85595, 0.87044), (0.27786, 0.29331)]"
KOA69,-0.030148689516848726,-0.046376055181768926,"[0.14154, 0.13707, 0.5]","[(0.13443, 0.14865), (0.11728, 0.15686), (-0.19296, 1.19296)]","[0.83821, 0.91111, 0.23802]","[(0.81704, 0.85938), (0.9053, 0.91691), (0.22983, 0.24621)]"
KOA61,-0.018497771368937044,-0.015652043121286242,"[0.07337, 0.11516, 0.875]","[(0.06834, 0.0784), (0.09843, 0.1319), (0.71295, 1.03705)]","[0.91584, 0.89288, 0.18283]","[(0.90137, 0.93031), (0.88691, 0.89884), (0.17583, 0.18983)]"
OA18,0.1622927867917048,0.0838627435519819,"[0.08927, 0.12717, 0.87143]","[(0.08291, 0.09563), (0.11321, 0.14114), (0.82616, 0.9167)]","[0.9207, 0.7973, 0.27635]","[(0.90988, 0.93152), (0.78845, 0.80615), (0.26755, 0.28516)]"
KOA59,0.2496403499122964,0.3309917406768492,"[0.34487, 0.13515, 0.97778]","[(0.33499, 0.35474), (0.12509, 0.14522), (0.94732, 1.00823)]","[0.92636, 0.81517, 0.42463]","[(0.91875, 0.93397), (0.80715, 0.82319), (0.41624, 0.43302)]"
KOA7,0.19427164162707383,0.2534035714428877,"[0.23868, 0.13537, 0.93929]","[(0.22827, 0.24908), (0.12633, 0.14442), (0.91131, 0.96726)]","[0.94997, 0.85419, 0.29605]","[(0.94434, 0.95559), (0.84576, 0.86262), (0.28786, 0.30424)]"
OA74,0.10458194037054737,0.041365957134203324,"[0.23296, 0.12511, 0.80488]","[(0.22392, 0.242), (0.11164, 0.13858), (0.7191, 0.89065)]","[0.77458, 0.82582, 0.39645]","[(0.75787, 0.7913), (0.81774, 0.8339), (0.38719, 0.40572)]"
OA54,0.09114519218928466,0.1098853646838836,"[0.1993, 0.13417, 0.84375]","[(0.19022, 0.20838), (0.1215, 0.14684), (0.71794, 0.96956)]","[0.89011, 0.84963, 0.32126]","[(0.87855, 0.90167), (0.84152, 0.85773), (0.31221, 0.33032)]"
HOA33,0.0407322770603588,-0.06741181096505418,"[0.03003, 0.15046, 0.79167]","[(0.02659, 0.03347), (0.13468, 0.16623), (0.73422, 0.84911)]","[0.92105, 0.86269, 0.17818]","[(0.9097, 0.93241), (0.85583, 0.86956), (0.17117, 0.1852)]"
KOA64,0.3482596652146748,0.3715012473193203,"[0.40496, 0.14814, 0.90179]","[(0.39572, 0.4142), (0.13507, 0.1612), (0.87714, 0.92643)]","[0.92798, 0.78112, 0.54792]","[(0.9193, 0.93667), (0.77353, 0.78871), (0.53958, 0.55626)]"
KOA27,0.17742023100851328,0.2194748261835104,"[0.38911, 0.11092, 0.96237]","[(0.37995, 0.39828), (0.09826, 0.12359), (0.93502, 0.98972)]","[0.85636, 0.87905, 0.46767]","[(0.84274, 0.86998), (0.87297, 0.88512), (0.45917, 0.47617)]"
OA2,0.16738642909326698,0.21456534007906436,"[0.157, 0.01695, 1.0]","[(0.13222, 0.18179), (0.00048, 0.03342), (1.0, 1.0)]","[0.97107, 0.90288, 0.20865]","[(0.94996, 0.99219), (0.88278, 0.92298), (0.18423, 0.23306)]"
OA38,0.04274053145676769,0.02393132696185735,"[0.15915, 0.1208, 0.71429]","[(0.15166, 0.16663), (0.1086, 0.13301), (0.47764, 0.95093)]","[0.85149, 0.86189, 0.29083]","[(0.83821, 0.86477), (0.85483, 0.86894), (0.28268, 0.29899)]"
OA80,0.12895553102597598,-0.007977536061419016,"[0.26705, 0.14912, 0.72368]","[(0.24818, 0.28591), (0.11643, 0.18182), (0.62315, 0.82422)]","[0.71241, 0.84049, 0.43341]","[(0.67394, 0.75087), (0.82515, 0.85584), (0.41424, 0.45258)]"
KOA68,0.08037924505759211,0.05453848337486763,"[0.08154, 0.0466, 0.92627]","[(0.076, 0.08708), (0.03875, 0.05446), (0.90168, 0.95085)]","[0.92473, 0.91697, 0.15786]","[(0.9156, 0.93387), (0.91151, 0.92243), (0.15138, 0.16434)]"
OA26,,0.2265749754481027,"[0.30738, 0.22368, 0.87059]","[(0.29577, 0.31898), (0.20909, 0.23827), (0.83491, 0.90627)]","[0.91883, 0.83598, 0.41898]","[(0.90974, 0.92791), (0.82692, 0.84505), (0.40891, 0.42906)]"
OA44,0.052690071571990515,-0.005473452374431272,"[0.09057, 0.14366, 0.7]","[(0.08398, 0.09717), (0.12934, 0.15799), (0.41597, 0.98403)]","[0.87727, 0.82171, 0.26827]","[(0.8639, 0.89064), (0.81292, 0.8305), (0.25939, 0.27714)]"
KOA50,,0.08696310421320608,"[0.20075, 0.1084, 0.88]","[(0.1925, 0.209), (0.09254, 0.12426), (0.78993, 0.97007)]","[0.89187, 0.87889, 0.30763]","[(0.87629, 0.90746), (0.8722, 0.88559), (0.29882, 0.31644)]"
KOA3,-0.06113346680895448,-0.11368527500022332,"[0.19092, 0.26634, 0.92857]","[(0.18326, 0.19857), (0.24706, 0.28561), (0.79366, 1.06348)]","[0.72173, 0.79939, 0.41745]","[(0.70225, 0.74121), (0.7916, 0.80718), (0.40868, 0.42622)]"
KOA8,0.02076735214203288,-0.01994574240460025,"[0.17661, 0.18894, 0.70588]","[(0.16891, 0.18432), (0.1739, 0.20398), (0.64336, 0.76841)]","[0.84402, 0.86767, 0.31664]","[(0.8306, 0.85744), (0.8609, 0.87444), (0.30832, 0.32495)]"
OA23,0.038477723557379474,-0.087860561528599,"[0.09498, 0.15905, 0.73854]","[(0.0887, 0.10126), (0.14886, 0.16924), (0.71889, 0.7582)]","[0.82804, 0.85695, 0.2803]","[(0.81912, 0.83697), (0.85018, 0.86371), (0.27267, 0.28793)]"
OA72,,-0.05491457969583797,"[0.06243, 0.13653, 0.91011]","[(0.05673, 0.06812), (0.12208, 0.15098), (0.86809, 0.95213)]","[0.90963, 0.89443, 0.18409]","[(0.89803, 0.92124), (0.88729, 0.90157), (0.17613, 0.19206)]"
HOA14,0.3263190571519986,0.2783560258610183,"[0.38914, 0.07704, 0.97]","[(0.37969, 0.39859), (0.06268, 0.0914), (0.94636, 0.99364)]","[0.92192, 0.82092, 0.52477]","[(0.90845, 0.93539), (0.81356, 0.82828), (0.51566, 0.53388)]"
OA59,0.1668126854359037,0.0923227599537425,"[0.32096, 0.09583, 0.8125]","[(0.31194, 0.32998), (0.08326, 0.10839), (0.74021, 0.88479)]","[0.78784, 0.90288, 0.40045]","[(0.77083, 0.80485), (0.89719, 0.90858), (0.39183, 0.40908)]"
OA60,,0.030569808394124133,"[0.13355, 0.11742, 0.84]","[(0.12407, 0.14303), (0.10246, 0.13237), (0.73838, 0.94162)]","[0.88142, 0.87079, 0.25632]","[(0.86661, 0.89623), (0.86149, 0.8801), (0.24589, 0.26676)]"
KOA22,-0.0035617093605049867,-0.08550439547480947,"[0.04879, 0.1413, 1.0]","[(0.04517, 0.05241), (0.10947, 0.17314), (1.0, 1.0)]","[0.80802, 0.88359, 0.171]","[(0.77256, 0.84347), (0.8782, 0.88897), (0.16478, 0.17722)]"
HOA26,0.19729563413214368,0.23470467016596058,"[0.29554, 0.1221, 0.76471]","[(0.28628, 0.3048), (0.10905, 0.13516), (0.66388, 0.86553)]","[0.92955, 0.83436, 0.40594]","[(0.91949, 0.93961), (0.82685, 0.84188), (0.39706, 0.41482)]"
OA70,0.0697749267623568,0.01125892712832535,"[0.20614, 0.12195, 0.85714]","[(0.17989, 0.2324), (0.05112, 0.19278), (0.67384, 1.04045)]","[0.83333, 0.90929, 0.29779]","[(0.75878, 0.90788), (0.89079, 0.92779), (0.26936, 0.32621)]"
KOA65,0.19523292500339362,0.16086375718257565,"[0.28859, 0.24164, 0.76357]","[(0.27709, 0.30009), (0.23044, 0.25283), (0.73557, 0.79158)]","[0.84548, 0.79632, 0.45492]","[(0.8367, 0.85426), (0.78678, 0.80586), (0.44585, 0.46399)]"
OA79,-0.12531112258660934,-0.11185518156961931,"[0.08264, 0.14271, 0.61129]","[(0.07161, 0.09366), (0.12735, 0.15808), (0.57346, 0.64911)]","[0.82154, 0.8352, 0.27428]","[(0.8069, 0.83618), (0.822, 0.8484), (0.26108, 0.28749)]"
KOA26,0.2534371008758633,0.3837191306050958,"[0.59457, 0.14356, 0.55469]","[(0.58506, 0.60408), (0.13018, 0.15694), (0.46859, 0.64079)]","[0.87319, 0.9039, 0.60228]","[(0.8608, 0.88559), (0.89822, 0.90957), (0.59383, 0.61074)]"
OA21,,0.07677170102947113,"[0.05005, 0.06306, 0.875]","[(0.04539, 0.05471), (0.05295, 0.07317), (0.78838, 0.96162)]","[0.95035, 0.86278, 0.17203]","[(0.94143, 0.95928), (0.85545, 0.87011), (0.16485, 0.1792)]"
OA30,0.1403790801036981,0.16931939050735847,"[0.45022, 0.11548, 0.64545]","[(0.43955, 0.46088), (0.10246, 0.12851), (0.55606, 0.73485)]","[0.69488, 0.80888, 0.59496]","[(0.67654, 0.71322), (0.80051, 0.81726), (0.58564, 0.60427)]"
HOA40,0.05620497114735896,0.008963329217178798,"[0.21382, 0.11455, 0.75]","[(0.20628, 0.22136), (0.09572, 0.13337), (0.32565, 1.17435)]","[0.77808, 0.85348, 0.35827]","[(0.75357, 0.80259), (0.84698, 0.85999), (0.34985, 0.36669)]"
OA55,0.08889262185530135,0.019683131845458175,"[0.18028, 0.18845, 0.81633]","[(0.16906, 0.19151), (0.16993, 0.20696), (0.73966, 0.89299)]","[0.83664, 0.82182, 0.35912]","[(0.81962, 0.85367), (0.81076, 0.83287), (0.34719, 0.37104)]"
KOA24,0.2506305995007557,0.23272667771491348,"[0.34219, 0.12796, 0.84722]","[(0.33331, 0.35108), (0.11592, 0.14001), (0.81006, 0.88439)]","[0.88111, 0.84182, 0.44973]","[(0.87009, 0.89213), (0.8351, 0.84855), (0.44146, 0.458)]"
KOA63,0.16123458766038856,0.07184722754781338,"[0.17616, 0.16638, 0.9403]","[(0.16827, 0.18405), (0.15404, 0.17872), (0.90018, 0.98042)]","[0.86454, 0.80993, 0.351]","[(0.85341, 0.87567), (0.80186, 0.818), (0.34262, 0.35939)]"
OA29,0.07012263993987781,0.023258998142218885,"[0.20665, 0.11257, 0.90909]","[(0.19266, 0.22064), (0.08889, 0.13626), (0.78896, 1.02922)]","[0.86686, 0.95586, 0.25038]","[(0.8418, 0.89192), (0.94879, 0.96294), (0.23679, 0.26398)]"
KOA74,0.3521487220499302,0.2911981903593652,"[0.22541, 0.07578, 0.97191]","[(0.21632, 0.2345), (0.06654, 0.08501), (0.95475, 0.98907)]","[0.95242, 0.82208, 0.3312]","[(0.94538, 0.95946), (0.81393, 0.83022), (0.32251, 0.33989)]"
OA76,0.2020422499963767,0.07544922707246844,"[0.2524, 0.10943, 0.825]","[(0.23716, 0.26764), (0.08432, 0.13453), (0.70725, 0.94275)]","[0.81861, 0.87318, 0.36652]","[(0.78862, 0.84861), (0.86158, 0.88478), (0.35103, 0.38202)]"
KOA51,-0.021361605322260148,0.008490845986421927,"[0.21614, 0.13426, 0.53846]","[(0.20808, 0.2242), (0.10211, 0.16641), (0.34684, 0.73009)]","[0.87991, 0.97125, 0.2445]","[(0.85014, 0.90968), (0.96798, 0.97452), (0.23626, 0.25274)]"
KOA56,0.10646662439015767,0.06333134348593253,"[0.2374, 0.20214, 0.8773]","[(0.22795, 0.24686), (0.18727, 0.21702), (0.84168, 0.91292)]","[0.84837, 0.86171, 0.37505]","[(0.8358, 0.86094), (0.85419, 0.86922), (0.36582, 0.38427)]"
OA47,0.0059892580658952085,0.06714338701249305,"[0.22687, 0.11796, 0.71053]","[(0.2161, 0.23763), (0.10414, 0.13177), (0.56633, 0.85472)]","[0.81754, 0.85253, 0.35496]","[(0.80115, 0.83394), (0.84344, 0.86161), (0.34441, 0.3655)]"
OA33,,0.013622330279648594,"[0.17693, 0.07976, 0.74234]","[(0.16851, 0.18534), (0.06971, 0.0898), (0.71581, 0.76887)]","[0.77552, 0.86219, 0.3222]","[(0.76232, 0.78872), (0.85505, 0.86934), (0.31335, 0.33106)]"
OA36,-0.03179685275423452,-0.07635053446391221,"[0.16153, 0.21165, 0.69118]","[(0.15075, 0.17231), (0.1867, 0.2366), (0.58136, 0.80099)]","[0.8051, 0.85673, 0.32419]","[(0.78167, 0.82853), (0.84655, 0.86692), (0.31183, 0.33656)]"
OA64,,0.37905568351601826,"[0.45926, 0.09632, 0.97292]","[(0.44295, 0.47558), (0.07455, 0.11808), (0.95839, 0.98744)]","[0.89798, 0.88066, 0.53776]","[(0.88075, 0.9152), (0.87069, 0.89063), (0.52284, 0.55268)]"
KOA20,-0.06411437695643486,-0.06308255517283776,"[0.13357, 0.16459, 0.75]","[(0.12683, 0.14032), (0.14924, 0.17993), (0.59997, 0.90003)]","[0.82542, 0.86788, 0.27955]","[(0.80982, 0.84102), (0.86118, 0.87459), (0.27153, 0.28758)]"
HOA30,0.13917339568958853,0.058489118501988076,"[0.15581, 0.06839, 0.98438]","[(0.14967, 0.16196), (0.0491, 0.08768), (0.95399, 1.01476)]","[0.93767, 0.92544, 0.22625]","[(0.92004, 0.95531), (0.921, 0.92989), (0.21932, 0.23317)]"
HOA4,0.14895473165361464,0.08364762936311641,"[0.24622, 0.11348, nan]","[(0.23774, 0.2547), (0.0873, 0.13965), (nan, nan)]","[0.90071, 0.86404, 0.37307]","[(0.87603, 0.92539), (0.8573, 0.87078), (0.36381, 0.38233)]"
OA11,0.12292864134114183,-0.015277090176823374,"[0.28265, 0.26263, 0.96429]","[(0.25446, 0.31085), (0.20133, 0.32392), (0.89555, 1.03302)]","[0.75664, 0.87897, 0.42869]","[(0.70069, 0.81258), (0.85883, 0.8991), (0.40043, 0.45695)]"
OA62,,0.012371446544926633,"[0.22479, 0.1378, 0.72637]","[(0.21189, 0.23768), (0.12112, 0.15449), (0.68279, 0.76995)]","[0.76983, 0.86337, 0.36993]","[(0.75158, 0.78809), (0.85325, 0.87349), (0.35735, 0.3825)]"
KOA55,-0.025122279751986727,-0.04195996642815922,"[0.20862, 0.12233, 0.87805]","[(0.20061, 0.21663), (0.1114, 0.13325), (0.80722, 0.94888)]","[0.75508, 0.88862, 0.33368]","[(0.74092, 0.76925), (0.88244, 0.8948), (0.32568, 0.34168)]"
