Participant,Pearson_Correlation,Spearman_Correlation,Sensitivity,Sensitivity CI,Specificity,Specificity CI
OA17,0.10881845600387324,0.1051238943731434,"[0.5244, 0.3513, 0.23881]","[(0.51526, 0.53355), (0.33483, 0.36777), (0.13671, 0.3409)]","[0.63703, 0.77977, 0.73714]","[(0.62061, 0.65344), (0.77221, 0.78734), (0.73002, 0.74426)]"
HOA30,0.08765738407608553,0.11180418230977823,"[0.46835, 0.75487, 0.15385]","[(0.45981, 0.47689), (0.72341, 0.78634), (0.01516, 0.29253)]","[0.81183, 0.53775, 0.93087]","[(0.78374, 0.83991), (0.52923, 0.54628), (0.92665, 0.9351)]"
OA2,0.04998167989448546,0.057795887711273086,"[0.29313, 0.71795, 0.15385]","[(0.27625, 0.31001), (0.68148, 0.75441), (-0.04229, 0.34998)]","[0.85619, 0.48913, 0.81326]","[(0.82806, 0.88431), (0.47064, 0.50763), (0.80012, 0.8264)]"
KOA56,0.2628504975473992,0.3144625718703778,"[0.62714, 0.677, 0.41892]","[(0.61724, 0.63705), (0.65418, 0.69982), (0.33943, 0.49841)]","[0.81317, 0.70098, 0.91552]","[(0.79497, 0.83138), (0.69168, 0.71028), (0.91027, 0.92077)]"
OA29,0.1587814609561193,0.1941537850407042,"[0.7864, 0.47104, 0.55556]","[(0.7741, 0.7987), (0.41025, 0.53183), (0.23091, 0.8802)]","[0.56716, 0.83037, 0.95336]","[(0.50784, 0.62648), (0.81912, 0.84162), (0.94722, 0.9595)]"
KOA46,0.0840832973774755,0.10845706411922357,"[0.35232, 0.70673, 0.32258]","[(0.34308, 0.36156), (0.68335, 0.73012), (0.15802, 0.48714)]","[0.85003, 0.50194, 0.85109]","[(0.83189, 0.86818), (0.49229, 0.5116), (0.84464, 0.85753)]"
KOA41,0.10522898672326789,0.12875931115352732,"[0.8035, 0.91304, nan]","[(0.79616, 0.81083), (0.84656, 0.97953), (nan, nan)]","[0.91304, 0.85826, 0.94557]","[(0.84656, 0.97953), (0.85182, 0.8647), (0.9414, 0.94975)]"
KOA57,0.2478434648123136,0.24055435431802497,"[0.40458, 0.4094, 0.63158]","[(0.39539, 0.41376), (0.38633, 0.43248), (0.41468, 0.84848)]","[0.90017, 0.64889, 0.722]","[(0.88618, 0.91416), (0.63997, 0.65782), (0.71422, 0.72979)]"
KOA58,0.08882840992387889,0.13334504353649682,"[0.66969, 0.72141, 0.25]","[(0.66028, 0.67909), (0.67382, 0.76899), (-0.05006, 0.55006)]","[0.77937, 0.81766, 0.85483]","[(0.73586, 0.82288), (0.80994, 0.82538), (0.84791, 0.86175)]"
OA40,0.13598952457300967,0.15076042903263448,"[0.70946, 0.39198, 0.41667]","[(0.70114, 0.71778), (0.36128, 0.42267), (0.13772, 0.69561)]","[0.57927, 0.84711, 0.85846]","[(0.54842, 0.61011), (0.84052, 0.8537), (0.85232, 0.86459)]"
HOA33,0.2858737019325485,0.2197429800013714,"[0.76403, 0.52594, 0.64516]","[(0.75607, 0.77198), (0.48879, 0.56309), (0.54792, 0.74241)]","[0.64549, 0.85655, 0.90701]","[(0.61207, 0.67891), (0.85001, 0.86309), (0.90174, 0.91229)]"
OA7,0.09195066829401712,0.2002854731309423,"[0.55144, 0.53695, 0.42975]","[(0.54142, 0.56147), (0.51011, 0.56379), (0.34154, 0.51796)]","[0.7982, 0.75266, 0.79004]","[(0.77752, 0.81888), (0.74402, 0.7613), (0.78235, 0.79773)]"
KOA74,0.28188529900106624,0.25559042603177073,"[0.56662, 0.51982, 0.62441]","[(0.55685, 0.5764), (0.49668, 0.54296), (0.57843, 0.6704)]","[0.75147, 0.71054, 0.84854]","[(0.73348, 0.76946), (0.70178, 0.7193), (0.84203, 0.85505)]"
HOA16,0.18651888518827486,0.21450337254506352,"[0.59045, 0.71028, nan]","[(0.58023, 0.60068), (0.68644, 0.73412), (nan, nan)]","[0.74623, 0.63605, 0.95571]","[(0.72336, 0.76909), (0.62604, 0.64605), (0.95174, 0.95969)]"
KOA44,0.24529691196379105,0.2974574258991881,"[0.74995, 0.30338, 0.56757]","[(0.74132, 0.75858), (0.27751, 0.32925), (0.40793, 0.7272)]","[0.6736, 0.87396, 0.84861]","[(0.64761, 0.69959), (0.86735, 0.88056), (0.84187, 0.85534)]"
KOA24,0.1499024301977267,0.23537094991534413,"[0.47226, 0.45948, 0.42534]","[(0.46341, 0.48111), (0.43835, 0.48062), (0.36016, 0.49052)]","[0.81197, 0.63789, 0.8062]","[(0.79619, 0.82775), (0.62945, 0.64634), (0.79973, 0.81267)]"
HOA6,0.1165670702908938,0.1849260046522659,"[0.68786, 0.43386, 0.2]","[(0.67926, 0.69646), (0.41256, 0.45517), (0.12525, 0.27475)]","[0.57058, 0.78911, 0.89184]","[(0.54984, 0.59132), (0.78158, 0.79665), (0.88655, 0.89714)]"
KOA55,0.2003646758803717,0.2573485722954869,"[0.52868, 0.72838, 0.41667]","[(0.51964, 0.53773), (0.7083, 0.74846), (0.31804, 0.51529)]","[0.89046, 0.6581, 0.86512]","[(0.87671, 0.90421), (0.64954, 0.66666), (0.85937, 0.87086)]"
KOA4,0.10273810973587218,0.03275342554811219,"[0.44615, 0.33525, 0.75]","[(0.43705, 0.45525), (0.30876, 0.36174), (0.53782, 0.96218)]","[0.63835, 0.7524, 0.69451]","[(0.61156, 0.66514), (0.7445, 0.76029), (0.68649, 0.70253)]"
OA14,0.12620332135918905,0.165090586850512,"[0.61634, 0.31399, 0.45636]","[(0.60728, 0.6254), (0.2923, 0.33569), (0.40761, 0.50511)]","[0.62251, 0.83572, 0.76834]","[(0.60206, 0.64296), (0.82894, 0.8425), (0.76104, 0.77564)]"
HOA44,0.19649982385028436,0.19183313465800658,"[0.6768, 0.48581, 0.37179]","[(0.6673, 0.6863), (0.46035, 0.51127), (0.26454, 0.47905)]","[0.5982, 0.75394, 0.91816]","[(0.57386, 0.62255), (0.74523, 0.76265), (0.91299, 0.92334)]"
HOA41,0.017954201710873915,0.10713358137072496,"[0.40474, 0.42618, 0.33871]","[(0.39491, 0.41457), (0.40826, 0.4441), (0.27069, 0.40673)]","[0.78952, 0.74931, 0.64806]","[(0.7752, 0.80385), (0.74071, 0.75791), (0.63969, 0.65643)]"
OA8,0.18944534620305364,0.19920641923638002,"[0.65629, 0.49152, 0.41333]","[(0.64641, 0.66618), (0.46781, 0.51522), (0.34899, 0.47768)]","[0.63754, 0.79798, 0.85714]","[(0.61611, 0.65896), (0.78972, 0.80623), (0.85047, 0.86381)]"
OA67,0.11750280972152577,0.10344697424647546,"[0.36931, 0.50805, 0.4883]","[(0.35944, 0.37918), (0.49172, 0.52437), (0.45084, 0.52577)]","[0.80154, 0.69684, 0.68153]","[(0.7896, 0.81348), (0.68777, 0.70591), (0.67345, 0.6896)]"
KOA70,0.21982886448085923,0.3138139814312054,"[0.48919, 0.67177, 0.43046]","[(0.47908, 0.4993), (0.65583, 0.68771), (0.35149, 0.50944)]","[0.88031, 0.61235, 0.85374]","[(0.86953, 0.89109), (0.60257, 0.62212), (0.8476, 0.85988)]"
OA74,0.09573470987323751,0.1386554828763167,"[0.6941, 0.47212, 0.15789]","[(0.68493, 0.70326), (0.44177, 0.50246), (0.06323, 0.25256)]","[0.55789, 0.79951, 0.89543]","[(0.5285, 0.58727), (0.79157, 0.80745), (0.88965, 0.90122)]"
OA43,0.11778540805595697,0.11430621957381543,"[0.34892, 0.69862, 0.44156]","[(0.33882, 0.35903), (0.67825, 0.71898), (0.33064, 0.55247)]","[0.83974, 0.51617, 0.83824]","[(0.82378, 0.85571), (0.50562, 0.52671), (0.83119, 0.84528)]"
KOA59,0.4140172094314602,0.3817662183414414,"[0.55279, 0.70994, 0.73649]","[(0.54352, 0.56206), (0.68991, 0.72997), (0.70475, 0.76823)]","[0.88754, 0.66488, 0.88844]","[(0.87565, 0.89943), (0.65636, 0.67341), (0.88304, 0.89385)]"
KOA45,0.20862354180766265,0.275958819107469,"[0.66066, 0.58437, 0.31098]","[(0.64938, 0.67194), (0.55652, 0.61222), (0.26088, 0.36107)]","[0.71326, 0.74493, 0.90295]","[(0.69061, 0.73591), (0.73479, 0.75507), (0.89645, 0.90944)]"
KOA7,0.13499168769762945,0.19976672062379364,"[0.39311, 0.74984, 0.26065]","[(0.38363, 0.40258), (0.72851, 0.77118), (0.22513, 0.29616)]","[0.88203, 0.50398, 0.88002]","[(0.86846, 0.8956), (0.49455, 0.51341), (0.87416, 0.88589)]"
HOA34,-0.10147261408008287,-0.12470240260511387,"[0.13078, 0.74779, 1.0]","[(0.12428, 0.13728), (0.7151, 0.78048), (1.0, 1.0)]","[0.88807, 0.59812, 0.55283]","[(0.86436, 0.91179), (0.58867, 0.60757), (0.54355, 0.56212)]"
KOA31,0.06878485238823145,0.11016894962181197,"[0.53271, 0.71239, 0.66667]","[(0.52312, 0.5423), (0.69008, 0.73469), (0.35868, 0.97465)]","[0.76179, 0.72691, 0.82507]","[(0.74085, 0.78272), (0.71834, 0.73547), (0.81826, 0.83187)]"
OA32,0.0028895602425079965,0.004497126840647027,"[0.51559, 0.29953, 0.09091]","[(0.50259, 0.5286), (0.25593, 0.34313), (-0.07898, 0.2608)]","[0.45977, 0.60711, 0.90375]","[(0.41294, 0.50661), (0.59441, 0.6198), (0.89635, 0.91116)]"
KOA63,0.163205425409768,0.23059533315722477,"[0.64429, 0.61622, 0.50943]","[(0.63524, 0.65335), (0.59546, 0.63698), (0.41426, 0.6046)]","[0.70596, 0.75479, 0.89331]","[(0.68698, 0.72494), (0.7467, 0.76289), (0.88797, 0.89865)]"
KOA9,0.08892014991036029,0.11335732253306183,"[0.35653, 0.72735, 0.11392]","[(0.34722, 0.36584), (0.70967, 0.74502), (0.06438, 0.16347)]","[0.88063, 0.56035, 0.80186]","[(0.86816, 0.8931), (0.55078, 0.56992), (0.7949, 0.80881)]"
OA6,0.09754728869834318,0.16474053142129605,"[0.6939, 0.17233, 0.40704]","[(0.68455, 0.70324), (0.14607, 0.19858), (0.33878, 0.47529)]","[0.53823, 0.83699, 0.84006]","[(0.50724, 0.56922), (0.82957, 0.8444), (0.83292, 0.8472)]"
HOA9,-0.0664315794517293,-0.11402878210089398,"[0.4806, 0.23711, 0.0]","[(0.46954, 0.49166), (0.20719, 0.26704), (0.0, 0.0)]","[0.33846, 0.72066, 0.77241]","[(0.30525, 0.37167), (0.71073, 0.7306), (0.76356, 0.78127)]"
OA78,0.15964450468473043,0.17128275487724345,"[0.49752, 0.6004, 0.47826]","[(0.48777, 0.50728), (0.57564, 0.62515), (0.3339, 0.62262)]","[0.8071, 0.67722, 0.81678]","[(0.78745, 0.82674), (0.66812, 0.68632), (0.80974, 0.82382)]"
OA21,0.26084329148537827,0.18162498289117643,"[0.70238, 0.45952, 0.82609]","[(0.69312, 0.71164), (0.4324, 0.48664), (0.71655, 0.93562)]","[0.55622, 0.76082, 0.93911]","[(0.52965, 0.58279), (0.7522, 0.76944), (0.93457, 0.94365)]"
KOA68,0.16285990667768474,0.32689290847676583,"[0.5989, 0.65775, 0.47656]","[(0.58927, 0.60852), (0.6402, 0.67531), (0.41538, 0.53775)]","[0.81934, 0.70762, 0.87865]","[(0.80571, 0.83297), (0.6988, 0.71644), (0.87299, 0.88432)]"
OA4,0.32408855094652383,0.41803884029843097,"[0.51653, 0.39203, 0.78624]","[(0.50643, 0.52662), (0.37582, 0.40823), (0.75808, 0.8144)]","[0.90491, 0.75946, 0.69176]","[(0.89614, 0.91367), (0.75118, 0.76775), (0.6838, 0.69973)]"
OA50,0.11255305333025103,0.13689905195585655,"[0.48016, 0.62745, 0.44444]","[(0.46413, 0.49619), (0.58054, 0.67437), (0.21489, 0.674)]","[0.78873, 0.63314, 0.8463]","[(0.74997, 0.8275), (0.61771, 0.64857), (0.83531, 0.85729)]"
HOA29,0.05040271676870226,0.1030478335414722,"[0.84168, 0.32184, 0.44444]","[(0.83549, 0.84788), (0.26516, 0.37852), (0.1198, 0.76909)]","[0.44074, 0.9013, 0.93932]","[(0.38152, 0.49996), (0.89624, 0.90636), (0.9353, 0.94333)]"
